tweet_id,timestamp,source,text,expanded_urls,name,ratings,dog_stages,hour,full_week,jpg_url,favorite_count,retweet_count,tweet_length,language,predicted_dog,predicted_precision,is_dog
740359016048689152,2016-06-08 01:45:19+00:00,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,Chase,0.9,,1,weekday,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,3273.0,859.0,68,English,golden_retriever,0.8636870000000001,it´s a dog
740214038584557568,2016-06-07 16:09:13+00:00,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,getting,1.0,,16,weekday,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,6644.0,1951.0,116,English,Chesapeake_Bay_retriever,0.586414,it´s a dog
739979191639244800,2016-06-07 00:36:02+00:00,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,Nollie,1.2,,0,weekday,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,19827.0,5890.0,113,English,Irish_water_spaniel,0.2858,it´s a dog
739932936087216128,2016-06-06 21:32:13+00:00,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,Rorie,1.0,,21,weekday,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,4024.0,1066.0,114,English,redbone,0.243904,it´s a dog
739844404073074688,2016-06-06 15:40:26+00:00,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,Simba,1.2,,15,weekday,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,3775.0,851.0,104,English,toy_poodle,0.342397,it´s a dog
739606147276148736,2016-06-05 23:53:41+00:00,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",Benji,0.9,pupper,23,weekend,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,5347.0,1643.0,115,English,Blenheim_spaniel,0.933755,it´s a dog
739485634323156992,2016-06-05 15:54:48+00:00,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",Kyle,0.6,,15,weekend,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,7102.0,2909.0,114,English,Walker_hound,0.640256,it´s a dog
738885046782832640,2016-06-04 00:08:17+00:00,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,Charles,1.1,,0,weekend,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,3746.0,1132.0,111,English,American_Staffordshire_terrier,0.0155351,it´s a dog
738537504001953792,2016-06-03 01:07:16+00:00,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",Bayley,1.1,puppo,1,weekday,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,5044.0,1529.0,99,English,chow,0.808737,it´s a dog
738166403467907072,2016-06-02 00:32:39+00:00,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",Axel,1.2,,0,weekday,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,8696.0,3326.0,64,English,keeshond,0.8788860000000001,it´s a dog
738156290900254721,2016-06-01 23:52:28+00:00,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,Storkson,1.0,,23,weekday,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,2486.0,634.0,55,English,pug,0.751758,it´s a dog
737826014890496000,2016-06-01 02:00:04+00:00,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",Remy,1.0,,2,weekday,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,5228.0,1754.0,115,English,vizsla,0.990391,it´s a dog
737800304142471168,2016-06-01 00:17:54+00:00,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168/photo/1,Bella,1.0,,0,weekday,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,9913.0,3431.0,91,English,malamute,0.374682,it´s a dog
737322739594330112,2016-05-30 16:40:14+00:00,Twitter for iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,https://twitter.com/dog_rates/status/737322739594330112/photo/1,Lily,0.9,,16,weekday,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,3570.0,807.0,98,English,the closest prediction was: guinea_pig,0.148526,it´s not a dog
736736130620620800,2016-05-29 01:49:16+00:00,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800/photo/1,Chadrick,1.3,,1,weekend,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,4218.0,1710.0,39,English,schipperke,0.545502,it´s a dog
736365877722001409,2016-05-28 01:18:00+00:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",Rory,1.1,pupper,1,weekend,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3931.0,1235.0,65,English,toy_poodle,0.082606,it´s a dog
736225175608430592,2016-05-27 15:58:54+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,very,1.0,,15,weekday,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,8053.0,2753.0,117,English,Labrador_retriever,0.399217,it´s a dog
735991953473572864,2016-05-27 00:32:10+00:00,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",Maxaroni,1.1,,0,weekday,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,3568.0,1140.0,76,English,cocker_spaniel,0.961643,it´s a dog
735635087207878657,2016-05-26 00:54:06+00:00,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",Dakota,1.1,,0,weekday,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,6102.0,2330.0,77,English,pug,0.8918709999999999,it´s a dog
735256018284875776,2016-05-24 23:47:49+00:00,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,Kellogg,0.8,doggo,23,weekday,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,3297.0,873.0,92,English,Staffordshire_bullterrier,0.523191,it´s a dog
735137028879360001,2016-05-24 15:55:00+00:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,Buckley,0.9,pupper,15,weekday,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,3102.0,963.0,121,English,Walker_hound,0.413535,it´s a dog
734912297295085568,2016-05-24 01:02:00+00:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://twitter.com/dog_rates/status/734912297295085568/photo/1,Jax,1.0,,1,weekday,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,2727.0,522.0,83,English,Maltese_dog,0.847292,it´s a dog
734776360183431168,2016-05-23 16:01:50+00:00,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168/photo/1,Livvie,1.1,,16,weekday,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,2473.0,535.0,116,English,Siberian_husky,0.304902,it´s a dog
733828123016450049,2016-05-21 01:13:53+00:00,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",Terry,1.0,,1,weekend,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,3542.0,774.0,90,English,beagle,0.472324,it´s a dog
733822306246479872,2016-05-21 00:50:46+00:00,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,Moose,1.0,floofer,0,weekend,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,3633.0,1014.0,80,English,Lhasa,0.457356,it´s a dog
733460102733135873,2016-05-20 00:51:30+00:00,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://twitter.com/dog_rates/status/733460102733135873/photo/1,Hermione,1.1,,0,weekday,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,4151.0,1269.0,96,English,chow,0.931275,it´s a dog
732732193018155009,2016-05-18 00:39:02+00:00,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,https://twitter.com/dog_rates/status/732732193018155009/photo/1,Ralpher,1.2,,0,weekday,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,2408.0,530.0,65,English,Staffordshire_bullterrier,0.127969,it´s a dog
732726085725589504,2016-05-18 00:14:46+00:00,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504/photo/1,Aldrick,1.1,,0,weekday,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,3513.0,880.0,117,English,Pomeranian,0.961902,it´s a dog
732375214819057664,2016-05-17 01:00:32+00:00,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,Kyle,1.1,doggo,1,weekday,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,7999.0,2487.0,114,English,basset,0.000547053,it´s a dog
732005617171337216,2016-05-16 00:31:53+00:00,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",Larry,1.1,,0,weekday,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,14739.0,5351.0,71,English,English_setter,0.677408,it´s a dog
731285275100512256,2016-05-14 00:49:30+00:00,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256/photo/1,Solomon,1.2,,0,weekend,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,3452.0,981.0,73,English,Pembroke,0.967103,it´s a dog
731156023742988288,2016-05-13 16:15:54+00:00,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,https://twitter.com/dog_rates/status/731156023742988288/photo/1,this,1.2,,16,weekday,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,3806.0,1253.0,98,English,the closest prediction was: lakeside,0.501767,it´s not a dog
730924654643314689,2016-05-13 00:56:32+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,https://twitter.com/dog_rates/status/730924654643314689/photo/1,unacceptable,0.9,,0,weekday,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,6086.0,1950.0,117,English,Newfoundland,0.0862411,it´s a dog
730573383004487680,2016-05-12 01:40:42+00:00,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",Rooney,1.0,pupper,1,weekday,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,4849.0,2110.0,68,English,American_Staffordshire_terrier,0.810158,it´s a dog
730427201120833536,2016-05-11 15:59:50+00:00,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536/photo/1,Crystal,1.1,,15,weekday,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,3449.0,1040.0,99,English,Eskimo_dog,0.682082,it´s a dog
730211855403241472,2016-05-11 01:44:07+00:00,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://twitter.com/dog_rates/status/730211855403241472/photo/1,Ziva,1.1,,1,weekday,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,3776.0,1051.0,85,English,pug,0.341663,it´s a dog
730196704625098752,2016-05-11 00:43:55+00:00,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,https://twitter.com/dog_rates/status/730196704625098752/photo/1,Charles,0.6,,0,weekday,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,4792.0,1878.0,117,English,the closest prediction was: hand_blower,0.296145,it´s not a dog
729854734790754305,2016-05-10 02:05:03+00:00,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,https://twitter.com/dog_rates/status/729854734790754305/photo/1,Ollie,1.1,,2,weekday,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,3992.0,1114.0,112,English,the closest prediction was: doormat,0.359586,it´s not a dog
729823566028484608,2016-05-10 00:01:12+00:00,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,Stefan,1.3,,0,weekday,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,3928.0,1233.0,55,English,kelpie,0.218408,it´s a dog
729463711119904772,2016-05-09 00:11:16+00:00,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://twitter.com/dog_rates/status/729463711119904772/photo/1,Pupcasso,1.3,,0,weekday,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,5731.0,2291.0,59,English,German_shepherd,0.829307,it´s a dog
728986383096946689,2016-05-07 16:34:32+00:00,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",Puff,1.1,,16,weekend,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,3107.0,815.0,117,English,Maltese_dog,0.95207,it´s a dog
728751179681943552,2016-05-07 00:59:55+00:00,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://twitter.com/dog_rates/status/728751179681943552/photo/1,Flurpson,1.0,,0,weekend,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,2727.0,670.0,58,English,Saint_Bernard,0.48205,it´s a dog
728653952833728512,2016-05-06 18:33:34+00:00,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",Coleman,0.8,,18,weekday,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,3274.0,1023.0,84,English,the closest prediction was: window_shade,0.594333,it´s not a dog
728409960103686147,2016-05-06 02:24:02+00:00,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://twitter.com/dog_rates/status/728409960103686147/photo/1,Wallace,1.0,,2,weekday,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,4862.0,1979.0,116,English,Saint_Bernard,0.0942456,it´s a dog
728387165835677696,2016-05-06 00:53:27+00:00,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,Enchilada,1.2,,0,weekday,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,3656.0,949.0,114,English,collie,0.266414,it´s a dog
728046963732717569,2016-05-05 02:21:37+00:00,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,Raymond,1.1,,2,weekday,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,4250.0,1185.0,82,English,Newfoundland,0.255971,it´s a dog
728035342121635841,2016-05-05 01:35:26+00:00,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",all,1.2,pupper,1,weekday,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,4512.0,1649.0,61,English,Pomeranian,0.248664,it´s a dog
728015554473250816,2016-05-05 00:16:48+00:00,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,Rueben,1.1,pupper,0,weekday,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,4065.0,1096.0,76,English,cocker_spaniel,0.384559,it´s a dog
727685679342333952,2016-05-04 02:26:00+00:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,Cilantro,1.2,,2,weekday,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,2928.0,634.0,97,English,Border_collie,0.462408,it´s a dog
727175381690781696,2016-05-02 16:38:15+00:00,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",Karll,1.0,,16,weekday,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,3864.0,1369.0,94,English,flat-coated_retriever,0.656463,it´s a dog
726935089318363137,2016-05-02 00:43:25+00:00,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",Sprout,1.2,,0,weekday,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,6781.0,2424.0,72,English,toy_poodle,0.083749,it´s a dog
726887082820554753,2016-05-01 21:32:40+00:00,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,Blitz,1.0,,21,weekend,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,3794.0,1505.0,114,English,soft-coated_wheaten_terrier,0.5159189999999999,it´s a dog
726828223124897792,2016-05-01 17:38:46+00:00,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,Bloop,1.2,,17,weekend,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,3527.0,992.0,116,English,miniature_pinscher,0.255327,it´s a dog
725842289046749185,2016-04-29 00:21:01+00:00,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,Colby,1.2,,0,weekday,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,6997.0,2644.0,102,English,toy_poodle,0.420463,it´s a dog
725786712245440512,2016-04-28 20:40:11+00:00,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,Lillie,1.1,pupper,20,weekday,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,4120.0,1358.0,104,English,chow,0.33576100000000003,it´s a dog
725729321944506368,2016-04-28 16:52:08+00:00,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,Lola,1.2,,16,weekday,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,5144.0,1767.0,115,English,boxer,0.599076,it´s a dog
724983749226668032,2016-04-26 15:29:30+00:00,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,Fred,1.2,,15,weekday,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,3690.0,1298.0,117,English,golden_retriever,0.67575,it´s a dog
724405726123311104,2016-04-25 01:12:38+00:00,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,Ashleigh,1.0,pupper,1,weekday,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,5223.0,1632.0,99,English,golden_retriever,0.240695,it´s a dog
724049859469295616,2016-04-24 01:38:33+00:00,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,Kreggory,1.0,,1,weekend,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,4275.0,1753.0,90,English,Border_collie,0.581835,it´s a dog
724046343203856385,2016-04-24 01:24:35+00:00,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,Sarge,1.0,,1,weekend,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,2628.0,548.0,99,English,boxer,0.8262719999999999,it´s a dog
724004602748780546,2016-04-23 22:38:43+00:00,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",Luther,1.1,pupper,22,weekend,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,4126.0,1534.0,71,English,pug,0.0188769,it´s a dog
723912936180330496,2016-04-23 16:34:28+00:00,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,Sugar,1.2,,16,weekend,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,3845.0,1225.0,86,English,Samoyed,0.991772,it´s a dog
723688335806480385,2016-04-23 01:41:59+00:00,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",Reginald,1.2,,1,weekend,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,7577.0,2907.0,65,English,chow,0.0890102,it´s a dog
723673163800948736,2016-04-23 00:41:42+00:00,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://twitter.com/dog_rates/status/723673163800948736/photo/1,Ivar,1.0,,0,weekend,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,2974.0,877.0,86,English,golden_retriever,0.83939,it´s a dog
723179728551723008,2016-04-21 16:00:57+00:00,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://twitter.com/dog_rates/status/723179728551723008/photo/1,Jangle,0.8,,16,weekday,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,5243.0,1844.0,110,English,Norwegian_elkhound,0.0568505,it´s a dog
